SEURAT,SC3
24,8
24,4
24,8
24,8
24,4
34,26
34,26
24,4
24,8
24,8
24,8
24,8
24,8
27,21
24,8
3,5
24,8
33,20
24,8
24,8
24,4
24,8
20,16
24,8
24,8
34,26
24,8
24,4
24,4
24,8
25,13
24,23
24,8
24,8
24,4
24,8
25,13
24,8
24,8
24,8
24,4
28,8
28,1
24,8
24,4
24,4
24,8
24,8
24,8
24,4
26,6
24,8
33,20
24,8
24,4
24,4
24,8
24,8
31,2
24,8
24,4
34,30
24,8
24,8
30,29
24,4
2,31
24,8
24,4
24,8
24,8
6,7
37,17
26,6
24,8
25,13
24,4
24,8
24,4
24,8
24,8
24,4
24,8
24,8
24,4
34,15
24,4
24,4
26,6
24,4
24,8
24,8
32,27
24,8
21,8
24,4
24,8
35,30
25,13
25,13
24,8
24,4
24,8
24,8
24,8
24,4
24,8
16,13
3,5
24,8
29,25
16,24
16,13
24,4
24,8
24,8
25,13
24,8
28,1
24,4
25,13
24,8
39,30
24,8
28,25
24,31
2,31
24,4
24,4
24,8
24,4
25,1
24,8
34,26
34,15
24,4
24,8
24,8
24,4
17,7
24,8
24,8
24,8
27,29
24,4
24,8
33,20
24,4
16,24
24,8
24,8
24,4
24,8
31,2
24,8
24,4
21,22
26,6
24,8
24,8
24,1
24,8
27,8
24,8
28,2
24,8
24,4
7,11
21,22
29,25
25,13
24,4
24,23
24,8
24,4
25,13
24,8
24,4
26,6
24,4
24,8
24,17
24,8
24,4
24,4
24,4
24,4
24,4
30,29
24,8
31,2
24,8
15,18
24,4
24,8
21,22
24,4
24,8
24,4
24,8
24,8
24,8
24,8
24,23
15,18
11,11
24,8
24,4
24,4
26,6
26,6
24,4
24,8
25,13
24,8
24,4
24,8
12,11
12,11
37,17
12,11
24,4
24,4
11,11
24,8
24,8
24,8
24,8
24,8
26,6
34,15
24,8
29,25
24,8
24,4
24,4
11,11
24,8
24,8
7,10
24,8
5,23
30,29
24,8
24,4
24,4
24,4
1,22
24,8
24,8
24,8
24,4
24,8
24,8
24,8
31,2
34,15
24,4
24,15
24,8
24,8
24,8
24,8
24,8
24,8
33,3
24,8
33,30
26,6
24,8
24,4
16,24
24,8
24,8
24,8
33,20
24,4
21,22
24,4
24,4
33,20
29,25
26,6
24,4
25,13
24,8
24,8
24,4
24,8
26,6
24,8
33,20
24,4
3,5
24,4
24,8
24,4
24,4
24,8
33,20
24,8
25,13
24,4
24,4
24,8
24,4
24,4
31,2
24,4
24,8
24,8
24,8
24,8
34,26
24,4
24,4
24,4
24,8
24,4
1,17
24,8
24,4
24,8
24,8
1,17
30,29
32,27
25,13
24,4
3,5
37,17
24,8
24,8
33,20
24,4
28,1
24,8
26,6
24,8
24,8
33,20
24,4
24,8
24,4
26,6
24,8
24,8
24,8
24,4
24,16
24,23
10,23
24,8
24,8
24,8
24,8
24,8
20,16
24,8
24,8
33,20
2,31
24,8
33,20
24,4
12,9
2,31
24,8
24,8
24,8
11,23
24,8
24,8
24,4
33,20
24,4
24,8
24,4
24,4
24,8
26,6
24,4
24,8
34,15
24,8
24,4
10,23
28,29
24,4
26,6
24,4
24,8
24,8
24,8
16,24
24,4
24,8
31,14
34,26
26,6
24,4
24,8
24,4
24,8
24,8
24,4
24,4
24,8
34,15
24,4
24,4
24,8
24,8
33,8
10,23
24,8
24,8
27,21
24,4
24,4
24,8
24,8
24,8
24,8
24,4
24,8
25,13
24,8
24,8
12,8
25,13
24,4
24,8
26,6
24,8
24,8
24,4
24,4
32,27
24,8
24,8
24,8
24,4
24,8
24,8
24,8
34,15
28,25
24,4
2,31
24,8
24,8
24,8
24,4
33,2
24,4
24,8
23,9
24,4
17,7
24,4
24,8
24,8
24,8
24,4
25,13
24,8
25,13
31,2
24,8
24,4
24,4
24,8
34,15
24,8
24,8
24,8
24,8
9,19
24,8
24,8
3,5
19,17
25,13
24,4
17,7
24,8
24,8
24,8
24,4
24,8
24,8
24,8
24,4
24,4
25,13
32,27
25,13
24,8
24,4
24,4
24,8
24,8
25,1
24,8
24,4
24,8
26,6
21,22
24,4
24,8
24,8
24,4
24,4
24,4
24,8
24,8
34,15
24,8
3,5
24,4
8,23
17,7
25,13
8,23
24,8
22,18
24,8
24,4
24,29
24,4
26,6
24,4
24,4
24,4
24,8
33,30
24,8
28,14
24,8
16,24
26,6
24,23
25,13
24,8
1,17
24,8
24,8
24,8
27,21
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,4
17,7
24,8
24,8
24,8
24,8
24,8
33,27
24,8
25,13
29,8
26,6
7,10
24,4
24,4
24,8
23,9
24,8
24,8
24,8
7,10
33,20
24,8
26,6
24,8
24,8
24,8
24,4
24,4
32,27
24,4
28,14
24,4
24,8
4,23
24,4
23,9
24,8
24,4
29,25
24,8
24,8
24,8
24,4
24,8
24,8
24,8
20,16
24,8
33,27
24,8
24,4
24,4
28,14
24,4
31,6
24,8
24,8
24,8
32,27
2,31
2,31
2,31
24,8
24,8
29,25
24,8
17,7
29,25
24,8
25,13
24,8
24,8
24,8
24,4
24,8
24,4
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,4
24,8
22,17
27,21
24,8
24,8
23,9
30,29
24,8
24,8
28,14
20,16
24,4
24,8
24,4
24,4
24,4
24,8
24,8
24,8
34,15
24,8
24,4
24,8
24,8
24,8
24,8
24,4
24,8
9,19
24,4
24,8
24,4
24,8
24,8
24,8
24,8
24,4
24,8
24,8
31,2
24,8
24,8
24,8
24,8
33,6
24,8
9,19
24,8
24,4
27,1
27,29
33,25
34,15
25,4
24,4
30,29
24,8
24,4
24,8
12,11
25,13
24,8
24,8
24,8
29,25
28,14
24,8
24,4
24,8
24,8
24,8
24,8
24,1
24,4
33,20
24,4
25,13
27,29
25,13
29,12
34,26
24,8
25,13
24,4
24,8
24,8
31,2
24,8
20,16
24,4
24,8
24,8
31,2
24,8
24,8
13,23
24,4
24,8
24,4
24,4
24,8
24,4
24,8
24,4
24,8
28,14
24,4
24,8
6,10
34,15
24,8
27,21
24,8
27,21
24,8
32,27
6,8
7,10
24,8
24,8
24,8
26,6
24,8
24,8
6,1
24,8
24,4
31,2
24,8
27,21
24,8
14,23
24,4
24,8
8,23
29,29
24,8
24,4
21,22
24,4
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,4
24,4
27,21
24,4
24,8
24,8
33,20
24,8
24,8
24,4
24,4
11,11
12,11
35,30
24,4
24,4
29,25
27,29
24,8
24,8
24,8
24,8
24,4
13,23
24,4
24,1
24,4
24,8
30,29
24,8
24,4
26,6
24,8
24,4
24,8
24,4
24,4
24,8
24,4
24,8
24,8
21,22
24,4
24,4
20,16
24,8
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,4
24,4
24,8
24,4
24,4
24,8
24,4
24,8
24,4
34,15
24,8
25,1
34,4
20,16
27,21
29,25
20,16
24,4
34,15
25,1
31,2
17,7
24,8
24,8
24,8
26,6
24,4
24,8
24,8
30,29
24,8
24,8
2,31
24,8
24,8
24,8
24,4
30,29
34,15
24,1
24,8
24,4
9,19
9,19
27,21
27,21
24,8
24,8
24,8
25,13
27,1
27,8
24,8
24,8
24,8
24,8
24,4
24,4
24,8
24,8
24,4
25,13
24,8
24,4
24,4
8,23
24,8
34,15
24,8
24,4
34,15
27,4
25,1
24,8
6,10
24,4
25,13
24,4
24,8
24,4
24,4
26,6
24,8
24,4
24,4
24,8
24,4
24,8
24,8
32,27
24,8
25,13
24,8
24,8
24,4
24,4
4,8
24,4
24,8
24,8
25,13
24,12
28,14
24,4
24,4
24,8
24,8
24,8
24,8
2,31
24,8
2,31
24,8
24,8
24,8
24,8
24,8
24,4
24,4
20,16
24,8
24,8
24,4
24,8
26,6
24,4
33,25
2,31
24,4
24,8
29,21
24,4
24,8
24,8
2,31
22,17
24,8
24,8
24,4
9,23
25,1
24,8
30,29
20,16
33,20
24,8
24,8
24,8
26,6
7,16
24,8
26,6
30,2
24,8
24,8
9,23
16,24
24,4
24,4
24,4
24,8
24,4
24,4
26,6
24,8
24,4
24,8
24,4
24,8
24,8
24,8
24,4
24,8
24,8
24,4
8,23
18,22
24,4
24,4
22,18
34,15
24,4
24,8
32,27
24,8
26,6
24,8
26,6
24,4
24,8
25,13
24,8
24,4
24,8
24,4
24,4
24,4
29,25
24,8
24,8
24,8
24,4
22,18
25,13
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,8
24,4
37,17
24,4
24,8
24,8
24,8
6,10
24,4
24,8
24,4
24,4
24,4
24,4
24,8
24,8
24,8
24,4
24,4
24,4
30,29
24,4
24,8
24,8
24,4
24,4
24,6
24,8
24,4
31,2
26,6
25,13
28,14
24,8
30,29
24,8
24,8
30,29
24,4
24,8
16,24
24,8
24,8
24,8
24,4
26,6
24,8
28,14
24,8
24,8
24,8
24,8
24,4
24,4
21,22
24,4
24,8
20,16
33,20
16,24
24,4
24,4
24,8
26,6
15,18
24,8
24,8
24,4
24,4
27,1
24,8
24,4
24,8
31,2
24,4
24,8
17,7
24,4
24,8
24,8
24,4
24,8
24,8
24,4
37,17
27,21
31,8
24,8
31,1
25,13
27,8
16,22
24,4
24,4
34,15
24,8
23,9
34,26
9,19
24,8
24,8
26,6
24,4
24,8
24,4
24,8
24,8
24,4
24,8
24,8
7,10
26,6
24,8
24,8
24,4
24,4
24,4
22,18
21,22
24,8
24,8
9,19
9,19
31,2
24,4
24,8
7,10
26,6
24,8
24,8
32,27
24,8
24,8
24,8
24,8
24,4
24,8
24,8
11,11
24,4
24,8
24,8
7,10
28,14
24,8
31,8
26,6
24,8
24,8
26,6
8,23
24,8
34,15
24,4
24,8
26,6
24,8
24,8
24,8
24,4
27,21
7,10
25,13
24,8
24,8
25,13
24,4
24,4
24,8
7,10
26,6
24,8
30,29
24,4
24,4
30,29
24,8
26,6
3,5
34,15
34,15
29,25
24,8
24,8
24,8
30,29
24,8
29,25
33,20
24,8
24,8
12,11
34,15
24,8
24,6
24,4
24,8
26,6
24,8
28,14
31,2
24,8
24,8
31,23
24,8
24,8
24,4
24,8
24,4
24,4
24,8
34,26
24,8
24,8
24,4
24,8
24,8
24,8
24,4
23,9
24,4
24,4
34,15
24,8
26,6
24,4
24,4
24,8
27,21
24,8
24,8
24,4
26,6
24,8
31,2
24,4
24,8
27,21
24,8
24,4
24,8
25,13
24,8
26,6
24,4
24,4
24,23
24,8
25,13
24,8
24,8
24,4
24,8
11,11
16,24
25,8
25,8
25,1
25,13
24,8
24,8
32,27
24,4
32,27
24,8
24,8
34,15
27,21
24,8
29,25
24,1
24,8
24,4
24,4
24,8
25,13
24,4
17,7
24,8
26,6
24,8
24,4
24,8
24,8
24,4
24,8
24,8
24,16
20,16
24,8
24,8
24,8
34,15
25,13
17,7
24,4
24,4
24,8
22,1
24,4
24,8
25,13
24,8
24,8
26,6
19,17
30,29
24,8
22,18
31,2
24,4
24,8
24,4
24,8
24,4
24,4
24,8
24,8
24,8
20,16
24,8
27,14
27,21
24,8
24,8
24,4
24,8
24,4
25,13
24,8
1,17
24,8
26,6
24,4
24,8
24,8
24,8
24,8
24,4
33,20
28,14
32,27
35,30
22,18
24,8
24,4
34,15
24,8
24,8
31,2
24,4
24,8
24,8
34,15
24,8
24,4
24,8
24,4
29,25
34,15
24,8
24,8
24,8
24,8
24,8
24,8
24,4
37,17
7,10
17,7
24,8
31,2
24,4
3,5
1,17
24,8
34,15
7,23
7,10
24,8
24,8
24,8
29,25
25,8
24,8
24,8
17,4
24,15
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,4
24,8
26,6
26,6
24,8
24,8
20,16
24,4
24,4
24,8
24,8
24,4
24,4
3,5
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,4
34,15
24,8
24,8
2,31
24,4
24,8
17,7
24,8
33,20
34,15
25,13
24,8
24,8
24,8
24,8
26,6
24,8
24,8
20,16
24,4
24,1
24,8
24,8
24,8
24,4
24,8
30,29
24,8
17,7
24,8
7,10
23,9
24,8
25,1
24,8
24,8
24,8
24,8
17,7
9,19
24,4
24,8
24,4
24,4
24,8
24,8
24,8
24,8
31,2
24,4
26,6
24,8
24,4
26,6
24,8
24,8
24,8
24,4
24,8
26,6
24,8
24,8
24,8
32,27
24,4
24,4
24,8
34,26
24,8
24,4
15,8
24,8
24,4
29,25
17,7
2,31
24,8
26,6
24,4
37,8
30,29
26,6
3,5
25,13
24,8
24,4
24,8
24,4
24,4
31,2
24,4
24,8
34,15
24,4
5,23
9,23
19,17
26,6
24,8
33,20
7,10
7,10
29,25
24,8
24,8
24,4
24,8
26,6
24,8
26,6
24,8
24,4
24,4
24,8
24,8
24,1
24,8
24,4
13,23
24,8
27,8
26,6
13,23
24,8
30,29
24,4
18,22
24,8
24,8
24,4
4,23
33,6
8,23
24,4
8,23
8,23
8,23
24,4
28,14
24,4
24,4
24,8
24,4
24,8
24,8
30,29
24,4
24,8
3,5
31,2
7,10
24,4
24,4
37,17
24,8
24,8
24,8
17,7
24,4
24,8
28,25
34,26
24,8
24,8
24,4
5,23
28,14
24,15
24,4
25,13
24,4
24,8
24,8
24,8
24,4
24,8
24,8
24,4
24,8
24,4
24,4
33,20
24,8
24,8
24,8
24,8
15,18
24,4
24,8
24,8
25,13
22,18
24,4
24,8
24,4
24,8
24,4
24,23
16,24
24,8
24,4
24,4
24,4
24,8
24,8
24,8
24,4
9,19
24,8
24,8
24,4
17,7
24,8
24,8
9,23
24,4
24,8
24,8
24,8
2,31
34,26
24,8
24,4
34,15
24,8
24,8
24,8
24,8
24,4
25,13
37,17
24,8
24,4
24,8
24,4
24,4
33,20
24,22
25,8
24,8
2,31
24,8
25,1
24,8
24,8
24,8
24,8
11,11
24,4
24,8
26,6
24,4
10,11
24,8
24,8
24,8
30,29
24,8
38,30
24,8
24,4
24,4
11,11
5,23
5,23
24,8
24,8
33,20
39,30
24,8
35,30
24,8
24,8
24,8
33,20
24,4
24,8
24,8
24,4
24,4
24,8
24,4
24,8
24,4
24,8
34,15
10,23
24,8
24,4
24,8
24,4
24,8
24,8
24,8
24,1
24,8
24,8
24,4
30,8
24,8
24,4
24,8
24,8
24,8
30,29
24,4
26,6
33,20
24,8
25,36
29,25
24,4
24,8
24,8
12,7
26,6
24,4
24,1
2,31
26,6
24,8
7,10
21,22
1,17
24,8
25,13
24,8
24,4
24,8
24,8
21,22
1,17
11,11
17,7
24,8
24,4
28,14
24,4
24,8
24,4
24,8
24,4
24,4
11,11
24,4
24,4
24,4
24,4
25,21
24,1
24,4
24,4
27,21
27,21
24,4
26,6
24,8
24,8
24,8
24,8
24,4
24,8
24,4
24,8
20,16
25,13
20,16
9,23
9,19
24,8
24,8
30,29
24,8
24,8
24,5
24,8
15,18
26,6
24,8
24,8
24,8
24,8
24,8
27,21
24,8
24,8
24,8
20,16
24,8
24,4
20,16
26,6
20,16
24,8
35,30
30,29
24,8
24,8
24,8
24,8
37,17
24,4
37,17
24,4
24,8
24,4
24,4
24,4
24,8
24,8
24,4
24,4
25,13
24,8
26,6
31,2
24,4
24,8
25,13
24,4
33,2
24,8
22,18
29,25
24,8
25,13
24,4
24,8
26,6
8,23
24,8
24,8
24,8
27,21
24,4
24,8
24,8
2,31
7,23
24,8
24,8
24,8
3,5
24,4
24,4
24,8
24,4
37,17
24,4
24,8
29,1
24,4
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
25,13
24,8
24,8
2,31
24,4
26,6
34,15
24,8
24,4
24,8
24,8
24,8
24,8
24,8
24,8
26,6
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,4
27,8
26,6
17,7
24,8
24,4
33,20
25,13
24,8
24,8
24,4
21,22
24,8
24,4
24,4
24,4
24,8
24,8
24,8
24,4
24,4
24,4
24,8
35,30
35,30
24,4
24,4
24,4
24,4
24,4
24,4
24,4
26,6
23,9
24,4
24,8
24,4
24,4
24,1
24,8
12,11
24,8
24,8
24,4
24,4
24,4
31,2
24,4
24,8
24,8
24,4
24,8
32,27
24,8
24,4
24,4
24,8
24,4
24,8
32,27
24,8
26,6
24,4
24,4
8,23
24,4
24,8
24,8
24,4
24,8
26,6
24,4
11,11
24,8
24,8
24,8
24,4
27,21
24,8
24,4
25,13
24,8
32,27
24,4
24,8
24,8
6,11
24,8
26,6
3,5
34,15
24,8
26,6
26,6
24,8
24,6
24,8
26,6
24,4
24,8
24,4
34,15
24,4
24,4
24,4
24,4
24,8
24,8
24,4
24,8
24,4
24,8
25,13
24,4
24,4
24,4
24,4
20,16
24,4
27,21
24,8
17,7
24,4
24,8
24,4
1,17
24,8
24,8
24,4
24,8
24,8
24,8
25,13
24,4
24,8
24,8
24,8
24,4
24,4
24,8
24,8
24,8
29,25
24,4
26,6
24,8
34,15
24,4
24,4
24,8
24,4
28,14
24,8
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,4
24,8
25,13
24,4
30,29
24,1
3,5
24,8
24,4
24,26
24,8
26,6
28,30
24,8
24,4
24,8
24,4
23,9
24,4
24,8
25,13
25,13
24,8
24,8
24,4
24,8
24,8
20,16
24,4
27,21
20,16
8,23
24,1
7,10
24,8
24,8
24,8
24,8
24,8
22,18
24,8
1,17
24,4
24,8
24,4
2,31
24,8
24,8
24,4
26,6
24,4
29,21
24,1
24,8
26,6
24,8
24,4
24,8
24,4
34,15
25,13
32,27
24,8
30,29
24,4
24,4
24,8
34,15
24,4
24,8
24,4
24,8
24,8
24,8
24,8
24,8
24,4
24,8
7,10
24,8
24,8
24,4
25,1
27,21
19,17
25,8
24,8
25,1
25,13
14,23
24,8
24,4
28,14
24,8
26,6
25,1
24,4
27,21
8,23
24,8
17,7
24,8
25,13
24,8
24,11
24,8
25,1
25,13
24,4
24,8
24,4
24,8
24,4
24,8
24,8
24,8
24,4
24,8
25,13
24,8
24,8
24,4
24,8
24,8
34,15
24,4
24,8
24,4
1,17
24,8
24,4
24,8
24,8
24,4
24,4
24,4
24,8
3,5
24,8
25,8
24,8
3,5
24,8
24,4
24,4
24,8
24,8
26,6
24,8
24,8
24,8
24,8
25,13
24,8
30,29
24,1
24,8
24,8
33,20
24,8
24,8
24,8
24,8
24,4
26,6
24,4
29,25
34,26
34,26
24,4
24,4
24,8
24,8
12,11
24,25
24,4
24,8
24,8
19,17
26,6
21,22
24,4
24,4
24,8
24,4
24,4
29,8
24,8
24,8
24,8
28,1
24,8
24,4
24,4
24,8
24,8
24,8
24,4
24,4
16,24
15,12
15,13
26,6
24,8
26,6
24,4
24,8
24,8
24,4
25,13
2,31
24,8
17,7
24,8
24,8
24,4
24,4
24,8
24,8
24,8
26,6
24,4
24,4
34,26
26,6
27,21
24,4
24,8
24,8
27,21
24,8
24,8
24,8
24,8
24,8
32,27
30,29
26,6
24,8
24,8
24,4
7,10
24,4
24,4
34,26
17,7
24,8
24,8
25,13
9,19
9,19
24,8
34,15
24,8
24,8
24,8
24,4
24,8
24,4
24,8
24,4
24,4
24,8
24,8
24,8
24,8
24,8
34,15
3,5
24,8
24,8
26,6
14,23
24,8
24,8
24,8
34,15
1,17
24,8
24,8
24,8
34,15
25,1
24,8
10,23
33,20
2,31
2,31
33,20
24,4
37,17
26,6
24,8
24,8
25,38
24,8
24,8
25,13
9,19
9,19
25,13
24,8
27,21
24,4
34,15
34,26
34,15
24,8
7,10
24,8
24,4
34,26
24,4
24,4
24,8
24,4
24,8
4,23
17,7
2,31
24,8
24,8
24,8
33,23
28,14
24,8
33,20
24,8
24,8
24,8
24,8
24,4
24,8
26,6
24,4
24,4
24,4
24,8
3,5
24,8
2,31
2,31
24,8
24,8
11,11
24,8
24,4
24,8
24,8
19,17
26,6
24,8
3,5
3,5
24,8
24,8
24,8
24,8
26,6
24,4
24,8
27,21
24,4
27,21
24,8
24,4
26,6
24,8
24,4
24,4
24,8
25,13
24,8
24,8
24,4
24,8
24,4
24,8
26,6
25,13
24,8
24,4
24,4
24,8
25,13
24,8
24,4
24,8
24,8
25,13
25,13
24,8
24,4
24,8
24,8
24,8
37,17
24,8
24,4
24,8
24,8
24,8
24,8
8,23
24,8
24,4
24,4
25,13
24,4
24,4
16,24
24,8
24,8
24,8
39,30
24,8
19,17
24,8
24,4
24,4
31,2
24,4
26,6
24,8
24,8
24,4
1,8
24,4
24,8
24,8
24,8
24,4
24,8
34,15
14,23
24,4
24,4
24,8
24,4
33,13
24,4
24,8
24,4
24,4
30,29
24,8
24,4
24,8
26,6
24,8
24,8
24,8
24,8
24,8
24,4
20,16
24,4
29,25
24,1
26,6
34,26
16,22
26,6
25,8
24,8
23,8
24,8
24,4
33,8
24,8
24,4
12,11
24,8
28,14
24,4
24,4
24,8
21,22
27,21
26,6
27,21
24,8
24,8
24,8
24,8
26,6
18,22
24,4
26,6
30,29
24,8
24,4
24,8
24,8
24,8
24,4
24,4
28,14
24,4
24,8
24,8
34,26
17,7
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,8
24,8
24,8
24,4
33,20
26,6
24,8
24,8
24,8
24,4
24,4
26,6
24,4
24,8
24,4
33,20
34,15
24,4
22,8
24,4
30,29
24,8
24,11
10,23
24,8
24,4
23,23
27,21
24,4
24,4
24,4
24,4
24,8
24,8
24,4
26,6
11,11
26,6
24,4
26,6
25,13
24,4
24,8
24,8
24,4
24,8
24,4
24,4
24,8
23,9
26,6
24,8
32,27
28,14
24,8
30,29
28,14
24,8
24,8
24,8
29,8
25,13
24,8
24,25
24,8
24,4
33,20
24,8
24,1
24,4
23,9
25,1
25,13
24,4
24,4
24,8
24,4
14,23
25,13
20,16
24,4
24,8
24,8
24,8
24,8
25,13
24,8
24,8
24,8
24,8
29,25
24,4
24,4
24,4
24,8
20,16
24,8
24,8
24,8
34,15
39,30
24,8
9,19
19,17
31,8
36,30
9,19
24,4
24,8
24,8
6,10
9,19
24,8
24,4
24,8
24,8
3,5
24,8
24,8
24,8
24,8
24,8
24,8
24,4
24,4
25,13
24,8
30,20
24,4
24,4
24,8
24,4
24,29
24,4
24,4
25,1
24,8
24,8
24,8
24,4
22,18
32,27
24,8
24,8
24,4
24,4
30,29
34,26
24,3
20,16
33,8
24,4
33,20
26,6
28,14
28,14
3,5
30,34
25,8
24,8
24,8
24,8
24,30
24,8
24,4
37,17
3,5
21,22
3,5
24,8
24,8
24,8
24,8
24,8
21,22
24,8
24,4
24,4
34,26
26,6
24,8
24,4
24,8
24,4
24,8
3,5
34,26
33,20
34,15
25,1
24,8
24,8
24,8
24,4
24,4
26,6
26,6
24,4
24,8
33,20
24,4
24,8
24,8
24,4
24,8
24,8
10,11
24,4
24,8
18,22
23,9
24,8
29,25
24,18
31,2
33,8
27,21
1,17
24,8
24,4
24,8
24,4
24,8
24,4
28,14
27,2
14,23
25,13
26,6
10,23
24,8
24,8
24,8
24,8
24,8
24,8
24,4
26,6
2,31
19,17
24,8
24,4
24,8
24,8
22,18
24,8
8,23
24,4
8,23
16,24
29,25
24,8
11,11
30,29
24,8
24,8
24,4
33,20
24,4
26,6
24,8
24,4
24,8
24,8
27,21
2,31
33,20
24,8
24,8
24,8
24,8
24,4
24,4
12,11
24,4
24,8
24,8
24,8
22,18
1,17
24,8
12,11
24,4
24,8
24,4
1,17
9,19
25,20
24,4
12,36
24,8
24,8
24,1
8,23
24,8
24,8
24,4
3,5
3,5
24,8
24,8
26,6
24,4
3,5
24,8
24,4
3,5
24,4
33,4
24,1
24,8
26,6
24,4
24,8
24,4
6,11
1,17
24,8
24,8
24,4
24,4
20,16
24,4
1,17
26,6
3,5
24,8
2,31
22,17
24,4
24,4
24,8
24,4
9,23
24,8
34,15
6,10
24,8
19,17
9,19
24,4
11,11
24,8
12,11
24,8
25,13
24,4
24,4
11,11
24,4
24,8
24,8
24,8
25,13
24,8
24,8
24,4
24,8
24,4
24,8
24,8
24,8
28,21
2,31
4,23
25,4
24,8
24,4
24,4
24,8
24,20
26,6
24,8
24,8
24,4
25,4
24,8
33,4
24,8
24,4
25,13
24,4
11,11
33,27
24,4
3,5
9,19
24,8
23,18
25,8
33,8
24,8
24,4
23,9
25,8
26,6
24,8
24,8
24,4
2,31
24,4
24,8
34,26
25,8
34,15
24,8
24,4
26,6
3,23
11,23
24,8
24,4
24,8
24,4
24,4
24,8
24,8
25,4
24,8
24,4
24,8
24,8
24,8
10,23
24,4
26,6
24,8
25,12
24,4
24,4
24,4
8,23
24,8
24,8
27,33
24,8
24,4
33,4
24,4
24,4
24,8
24,8
24,8
26,6
28,8
28,1
34,15
24,8
2,31
26,6
1,17
24,8
24,8
24,4
24,8
24,8
24,4
24,4
24,4
24,8
1,17
24,4
2,31
24,8
24,8
12,11
24,4
24,8
24,8
24,8
24,8
24,8
27,21
3,5
26,6
34,26
24,8
2,31
24,4
24,8
24,4
24,4
24,8
24,4
34,15
20,16
32,27
24,4
24,8
24,8
24,8
24,8
24,1
33,20
24,4
24,8
24,4
24,8
24,8
24,8
29,25
24,8
24,8
24,8
6,10
24,8
24,8
24,8
24,8
1,17
24,8
24,8
11,11
24,8
24,8
24,8
24,4
24,30
24,4
24,8
24,8
24,8
24,4
24,4
24,8
28,14
24,8
24,8
33,25
24,8
24,8
24,8
26,6
24,8
12,23
24,8
24,8
20,16
24,4
24,8
24,8
14,23
26,6
24,4
24,30
24,8
24,4
24,4
23,3
24,8
24,4
24,4
24,8
24,8
17,7
24,8
33,23
24,8
3,5
3,5
3,5
3,5
24,8
3,5
34,26
24,4
8,23
24,4
31,2
24,4
24,8
24,4
24,8
25,8
3,5
24,8
24,4
34,15
24,8
16,24
24,16
11,23
9,19
24,8
26,6
22,18
32,27
24,4
24,4
24,4
25,13
7,10
20,16
24,8
34,15
24,23
24,8
24,8
15,18
30,29
26,6
24,4
1,17
24,8
24,4
37,30
24,4
17,22
24,4
24,4
24,8
24,4
6,10
24,8
24,8
17,7
24,8
24,4
24,8
24,4
24,4
3,5
24,4
32,27
24,8
2,31
12,23
30,29
24,8
28,14
24,8
24,4
25,8
24,8
24,8
24,8
28,25
24,4
24,8
16,24
24,4
27,8
26,6
24,8
1,17
24,4
24,8
24,8
24,8
9,19
24,8
24,8
24,8
24,8
24,8
24,4
24,4
24,1
34,15
24,8
25,13
31,2
24,4
24,8
24,8
8,23
24,8
24,8
24,8
24,8
24,1
28,14
24,8
24,4
24,8
24,8
24,4
24,4
24,4
30,8
29,25
34,15
24,8
24,8
24,8
24,4
24,4
22,18
26,6
24,8
37,17
25,13
24,4
24,8
26,6
25,13
24,8
34,15
16,24
24,8
24,8
30,29
24,4
24,1
2,31
24,8
24,1
24,8
24,4
25,13
24,8
24,8
21,22
24,8
24,8
24,8
34,15
24,4
24,4
12,11
3,5
24,8
2,31
22,18
24,8
24,4
24,8
24,4
24,4
24,4
10,23
24,6
27,21
24,8
24,4
24,8
24,4
31,2
10,23
10,23
24,8
24,4
24,8
24,8
24,4
10,23
24,8
24,4
24,4
24,8
24,4
7,10
24,8
24,8
24,8
33,20
24,8
24,8
31,2
33,20
24,8
24,4
24,8
24,4
24,8
14,23
24,8
30,29
24,4
24,4
24,4
21,22
24,4
29,25
33,20
24,8
24,4
24,8
9,19
29,21
24,4
24,8
30,29
24,8
24,4
24,4
24,4
24,4
24,4
27,21
29,25
25,13
7,10
24,8
26,6
24,8
26,6
24,4
26,6
7,10
24,8
24,8
26,6
26,6
27,6
24,8
24,4
24,8
24,4
24,8
24,8
19,17
33,8
24,8
25,13
16,24
27,4
24,8
24,8
25,13
24,8
24,4
25,13
24,4
24,4
24,4
24,4
24,4
24,4
25,8
24,8
24,4
25,8
24,8
24,8
24,8
30,29
25,13
24,8
24,8
24,4
26,6
3,5
24,8
24,8
24,1
32,27
24,8
24,8
24,8
30,29
24,4
34,15
24,4
24,8
24,4
24,8
24,8
24,8
24,8
26,6
24,4
28,8
26,6
3,5
24,4
2,31
24,8
24,4
24,8
