Genotype,CoV
WT,2.14302619789609
WT,3.7175813568415
WT,2.65151198337885
WT,2.77361883580669
WT,3.38930755102235
WT,2.51099701847408
WT,2.23023728184544
WT,3.87298334620742
WT,3.80480856011444
WT,3.63599568982842
WT,3.87298334620742
WT,2.38282815937788
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,1.92348038350129
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.45240289310807
WT,3.2349284234372
WT,3.87298334620742
WT,3.87298334620742
WT,3.4734543105466
WT,3.56556707628634
WT,3.00069074550136
WT,3.87298334620742
WT,2.22236253899776
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.24299864036142
WT,3.87298334620742
WT,3.87298334620742
WT,3.7221870970358
WT,3.75265600454964
WT,3.87298334620742
WT,3.87298334620742
WT,3.51065567504978
WT,3.87298334620742
WT,2.88468632050018
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.63899331455874
WT,3.82405267421954
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.85060956075219
WT,3.87298334620742
WT,3.87298334620742
WT,1.96173303521599
WT,3.73873845715098
WT,3.87298334620742
WT,3.4775805892147
WT,3.01204347260348
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.23236554616462
WT,3.7267765671082
WT,2.275647474582
WT,3.87298334620742
WT,2.84048021713639
WT,2.6565201498791
WT,3.87298334620742
WT,3.87298334620742
WT,3.38678931925237
WT,3.87298334620742
WT,2.62279536870846
WT,3.58721003033685
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.19757848978988
WT,3.87298334620742
WT,3.87298334620742
WT,2.64093455993408
WT,3.87298334620742
WT,3.87298334620742
WT,3.1009967042947
WT,2.96096487979689
WT,3.87298334620742
WT,3.50273969345346
WT,1.28787069299244
WT,3.47722630233424
WT,3.87298334620742
WT,2.69761453061431
WT,3.6868035095028
WT,3.87298334620742
WT,2.17727462239863
WT,3.24054805941927
WT,3.87298334620742
WT,3.38023795345404
WT,3.79237468922704
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.71808629335308
WT,3.6792607927703
WT,2.49222302220475
WT,3.83968959683494
WT,2.40319120927532
WT,1.7003546821473
WT,3.87298334620742
WT,3.87298334620742
WT,3.67642783892148
WT,3.87298334620742
WT,3.87298334620742
WT,1.99685669340899
WT,3.87298334620742
WT,2.02620473914243
WT,2.66665144870262
WT,3.51334107729149
WT,3.87298334620742
WT,1.85687150371401
WT,3.3529548828441
WT,3.87298334620742
WT,2.94026549563534
WT,2.28454300294657
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.90269228935571
WT,2.22499793591793
WT,3.8065638896196
WT,2.271229665308
WT,3.48675126763186
WT,3.41002482482992
WT,1.36668135566134
WT,2.63588184914322
WT,2.85694607744242
WT,3.87298334620742
WT,2.94919569310291
WT,2.31432367562303
WT,2.47928444596098
WT,3.76228032033862
WT,2.63899331455874
WT,3.87298334620742
WT,3.87298334620742
WT,2.1183655012312
WT,2.24606284309947
WT,3.87298334620742
WT,2.5621157319482
WT,2.56838134049815
WT,2.2331725671525
WT,2.95991867220496
WT,2.66186336230187
WT,3.19662602531023
WT,2.67479501132206
WT,3.08331573756241
WT,1.60284998947235
WT,3.75265600454964
WT,3.83765850546214
WT,2.38687942135553
WT,2.26100874980749
WT,3.87298334620742
WT,3.87298334620742
WT,2.50439323375582
WT,3.87298334620742
WT,2.49525789315509
WT,1.9753343053512
WT,2.57817585506654
WT,2.64151382231987
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.26557835138842
WT,3.65852674618238
WT,2.08671622400786
WT,3.87298334620742
WT,3.06206127057555
WT,2.75379219492338
WT,3.73908840289021
WT,3.2458765050005
WT,1.94001938015332
WT,1.98899949674893
WT,3.87298334620742
WT,3.87298334620742
WT,2.75745358906691
WT,3.87298334620742
WT,1.09589469524656
WT,2.63899331455874
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.81659427809631
WT,2.64798684277823
WT,2.03394510407216
WT,0.848683021333489
WT,3.87298334620742
WT,2.66253293674503
WT,1.67384025375571
WT,3.87298334620742
WT,2.07746381062953
WT,3.15709543829846
WT,3.83542026931428
WT,3.30198679543085
WT,3.87298334620742
WT,3.87298334620742
WT,2.74639840021187
WT,3.87298334620742
WT,3.51334107729149
WT,3.7587262296561
WT,2.66730424535783
WT,3.04423205633266
WT,2.00520319037294
WT,2.92620611299742
WT,3.23358774260814
WT,3.87298334620742
WT,2.30356806408401
WT,3.87298334620742
WT,3.38886042793149
WT,3.87298334620742
WT,2.55437518569331
WT,2.41481891384729
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,1.86275961269616
WT,3.87298334620742
WT,2.78144628609872
WT,3.87298334620742
WT,2.54665150278407
WT,3.32628019590818
WT,3.87298334620742
WT,3.87298334620742
WT,2.26266826086595
WT,3.63347229546314
WT,3.87298334620742
WT,3.67920717124495
WT,3.87298334620742
WT,2.21371981675842
WT,3.87298334620742
WT,3.440980159855
WT,3.81471701658544
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,1.56530590172356
WT,3.87298334620742
WT,3.87298334620742
WT,2.17124059336724
WT,2.34240205216441
WT,2.9052079505866
WT,3.87298334620742
WT,2.43610060986784
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.59718097215969
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.63899331455874
WT,3.87298334620742
WT,3.87298334620742
WT,3.66023347098638
WT,2.89040498911229
WT,3.33616546352246
WT,3.87298334620742
WT,2.65458647367874
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,1.77282476478173
WT,3.36286402105744
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.07019667802706
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.49463291529533
WT,3.87298334620742
WT,3.5523298860111
WT,3.31425947179811
WT,2.60069258136748
WT,3.87298334620742
WT,3.87298334620742
WT,1.71651640581399
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.7361825943087
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.34012616672488
WT,3.01416225648609
WT,2.9052079505866
WT,3.75545647888735
WT,3.87298334620742
WT,3.87298334620742
WT,3.78558585767694
WT,3.28424517196628
WT,3.87298334620742
WT,3.87298334620742
WT,3.56618380743845
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.56547707254836
WT,1.74218140526307
WT,1.49953204860889
WT,2.62383192855204
WT,2.33083388900513
WT,1.42512569472303
WT,2.22606314889249
WT,3.27432735662418
WT,3.009697541015
WT,2.55850981288831
WT,2.56477890479741
WT,1.96530568345318
WT,2.22585436105125
WT,2.37020925429283
WT,1.94888574842921
WT,3.33164649234977
WT,3.16354381942589
WT,3.60917265584987
WT,3.59668325780003
WT,3.25637414709587
WT,1.76251610772129
WT,2.7058581300091
WT,2.49575808605608
WT,3.2119281657781
WT,3.81942163052106
WT,3.37115883829537
WT,3.68854604157606
WT,2.80305955290694
WT,3.87298334620742
WT,3.65423443162053
WT,3.6211039263607
WT,3.87298334620742
WT,3.29691656425419
WT,3.28081217393964
WT,2.20299738779322
WT,2.07268768488023
WT,2.07019667802706
WT,2.63899331455874
WT,3.71816847193807
WT,3.87298334620742
WT,3.87298334620742
WT,1.87603294435675
WT,2.04658921958434
WT,2.04428014937797
WT,2.03747643624001
WT,1.68466820071801
WT,2.75858913372506
WT,3.87298334620742
WT,3.86038836161147
WT,1.40464267608115
WT,3.25243589458155
WT,2.73014758075131
WT,2.75429906931178
WT,3.87298334620742
WT,2.47211774841509
WT,1.82492329306461
WT,3.87298334620742
WT,2.15225973990009
WT,2.39429513705989
WT,0.309734379574634
WT,3.87298334620742
WT,2.63899331455874
WT,3.75437453011036
WT,2.51655188933947
WT,3.86784427004154
WT,3.87298334620742
WT,2.12264003804634
WT,2.20291733676265
WT,2.65276685965085
WT,3.1396087108337
WT,3.87298334620742
WT,3.4059122057973
WT,2.10759086391604
WT,3.87298334620742
WT,2.34155401992673
WT,3.87298334620742
WT,2.86102354749477
WT,2.89772762640408
WT,3.87298334620742
WT,3.80465021050104
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.55614174158335
WT,3.87298334620742
WT,2.28304977962213
WT,3.87298334620742
WT,1.74529220024232
WT,1.54907056364714
WT,3.24664871642049
WT,3.27867425045763
WT,2.84958669967156
WT,2.43273845675725
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.44242620840808
WT,2.75745358906691
WT,3.87298334620742
WT,3.87298334620742
WT,2.77257980700647
WT,1.88987315238749
WT,3.87298334620742
WT,2.82033432668641
WT,2.10294462440038
WT,3.46616596918558
WT,3.87298334620742
WT,2.69920623252731
WT,3.87298334620742
WT,2.62714405937894
WT,3.87298334620742
WT,2.30430196889171
WT,3.59107583575931
WT,2.69920623252731
WT,3.87298334620742
WT,2.22606314889249
WT,3.0731814857643
WT,3.87298334620742
WT,3.87298334620742
WT,3.33471795240252
WT,2.30310718329994
WT,3.49550765217681
WT,2.80305955290694
WT,3.58721003033685
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.75575761295099
WT,3.87298334620742
WT,3.63787181993921
WT,3.87298334620742
WT,3.84679759848144
WT,2.65205624284328
WT,3.87298334620742
WT,3.46782844777262
WT,3.87298334620742
WT,2.66988387076703
WT,2.47970423271093
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.76394898445283
WT,3.87298334620742
WT,3.67482576457376
WT,3.87298334620742
WT,3.87298334620742
WT,2.2949038590962
WT,3.87298334620742
WT,2.39512152987216
WT,3.60059518889387
WT,3.33402093703693
WT,2.93462954251432
WT,3.87298334620742
WT,1.99178881976422
WT,2.18995853096513
WT,3.67107911100248
WT,2.63899331455874
WT,1.93466047733817
WT,3.62664521049889
WT,3.87298334620742
WT,3.87298334620742
WT,3.65620134530169
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.5418417323679
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.92404986256578
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.07019667802706
WT,3.2458765050005
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.04869980594583
WT,3.87298334620742
WT,2.7314373716832
WT,2.7048678293964
WT,2.89949425500187
WT,3.16239316294745
WT,3.87298334620742
WT,2.78358911890497
WT,3.40873101023988
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,1.91010019428871
WT,1.68592996261777
WT,2.47067347200066
WT,2.38190751372345
WT,3.87298334620742
WT,3.87298334620742
WT,3.81916886913952
WT,2.14994133184044
WT,3.69543978368476
WT,3.87298334620742
WT,3.24925506780692
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,1.90913908086215
WT,2.9052079505866
WT,3.87298334620742
WT,3.55037097943589
WT,3.87298334620742
WT,1.73745001071117
WT,1.29147608072101
WT,2.63899331455874
WT,2.09660063021428
WT,3.87298334620742
WT,3.57221729488814
WT,3.14971748518745
WT,2.64194359636092
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.59034256480701
WT,3.87298334620742
WT,3.87298334620742
WT,3.44922302073135
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.64311774776899
WT,2.96912685578004
WT,3.87298334620742
WT,3.87298334620742
WT,2.99553238769243
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.17540728933874
WT,2.07019667802706
WT,3.87298334620742
WT,3.87298334620742
WT,3.05372421476497
WT,1.87465578311076
WT,3.4775805892147
WT,3.71946253649283
WT,3.87298334620742
WT,3.87298334620742
WT,2.08335762862413
WT,2.54249596150824
WT,3.87298334620742
WT,2.94299503056187
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.41170614516202
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.9710537682491
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.96096487979689
WT,2.80305955290694
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.40242566746935
WT,2.17726753292201
WT,2.48314258111757
WT,3.07712811619008
WT,3.87298334620742
WT,2.64575131106459
WT,2.75577316089074
WT,2.15533644426877
WT,2.83317128040862
WT,3.71021755234303
WT,3.63483401732155
WT,1.97347019059244
WT,2.28086932753394
WT,3.87298334620742
WT,2.00318623748288
WT,2.11065857983938
WT,3.8465112366562
WT,3.72340328316584
WT,2.5905998916369
WT,3.87298334620742
WT,3.87298334620742
WT,2.3048698697593
WT,2.20516784287503
WT,3.86011495556419
WT,3.87298334620742
WT,3.65643057730895
WT,3.87298334620742
WT,3.44168383034903
WT,2.38337312160955
WT,2.81541159761315
WT,1.85443880367611
WT,2.04198526178409
WT,3.37569848130522
WT,2.68444126204806
WT,1.78673440249884
WT,3.06369088599722
WT,3.22143470331891
WT,3.71542599893236
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.76606041696671
WT,2.37911227221753
WT,2.56598534117636
WT,2.87202952539797
WT,2.70067622560115
WT,3.23814601182551
WT,3.47418239147356
WT,2.75554488291678
WT,2.1698553100679
WT,3.87298334620742
WT,3.87298334620742
WT,3.7531520689346
WT,1.44669841388558
WT,2.47675173627484
WT,2.03240930651108
WT,1.92360573929864
WT,3.46141112105112
WT,1.99501949277938
WT,3.87298334620742
WT,2.45901179774955
WT,2.85940461290717
WT,3.87298334620742
WT,3.53464463142023
WT,2.15774424592466
WT,3.36383928545064
WT,2.6906985907986
WT,3.59261513287784
WT,3.74995451582244
WT,2.91587680413189
WT,3.52651768622084
WT,2.64133529804672
WT,1.69731742069443
WT,2.27541419686259
WT,3.80944978609075
WT,3.78416501503408
WT,3.87298334620742
WT,2.44578332829095
WT,1.40995144382716
WT,1.77316563140255
WT,3.87298334620742
WT,1.69514357617635
WT,2.90068580337645
WT,3.87298334620742
WT,1.69255269505421
WT,3.87298334620742
WT,2.01340028110763
WT,3.87298334620742
WT,0.872694865274679
WT,3.74726204564055
WT,2.07771699161908
WT,3.63599568982842
WT,2.64803178605262
WT,3.29662988444886
WT,3.87298334620742
WT,2.81359471813931
WT,3.23604958670423
WT,2.71934778471502
WT,1.69382523377951
WT,2.41669109414733
WT,2.78254862291898
WT,3.44512648307359
WT,3.87298334620742
WT,2.36627626585849
WT,3.87298334620742
WT,2.80305955290694
WT,3.87298334620742
WT,3.87298334620742
WT,2.76434324535106
WT,3.87298334620742
WT,2.58959866610172
WT,3.87298334620742
WT,3.87298334620742
WT,1.85067822517961
WT,1.85483307823051
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.07019667802706
WT,3.87298334620742
WT,2.06300454911325
WT,1.90051502642033
WT,3.87298334620742
WT,3.20140172585814
WT,3.73227081307299
WT,2.31029512332328
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,0.924253141847181
WT,0.937634190122538
WT,0.940534743874316
WT,1.24829007537598
WT,3.87298334620742
WT,3.71021755234303
WT,3.19662602531023
WT,2.48657107565533
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.27935790435682
WT,3.29324779656234
WT,1.5010239826677
WT,3.18997682910966
WT,3.87298334620742
WT,3.87298334620742
WT,2.57515931111054
WT,3.87298334620742
WT,0.713358681768251
WT,3.87298334620742
WT,2.91049517141966
WT,1.21728620886204
WT,3.12713305555441
WT,3.58150086381394
WT,2.80636934217292
WT,2.54939398313165
WT,3.87298334620742
WT,3.87298334620742
WT,3.38079163305219
WT,3.50053214109129
WT,3.17000516666715
WT,3.87298334620742
WT,3.38886042793149
WT,2.65405422640039
WT,3.60977608128378
WT,3.87298334620742
WT,3.87298334620742
WT,2.46442953837908
WT,3.80379589036035
WT,3.5418417323679
WT,3.87298334620742
WT,3.79143670275181
WT,3.38886042793149
WT,3.87298334620742
WT,3.87298334620742
WT,2.76427211722927
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.58280884663594
WT,3.87298334620742
WT,2.43149435400545
WT,1.83890713537365
WT,3.87298334620742
WT,2.69920623252731
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.23483721111749
WT,3.87298334620742
WT,2.36949705740496
WT,3.26263073011993
WT,3.87298334620742
WT,3.87298334620742
WT,2.48904518341384
WT,3.7881338063185
WT,2.89437976435474
WT,1.85863512109818
WT,3.87298334620742
WT,3.58052720501634
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,1.7804912277194
WT,1.66336032338408
WT,3.87298334620742
WT,3.87298334620742
WT,2.70792250053824
WT,3.53852672017977
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.62842856539557
WT,2.7859595013958
WT,3.1396087108337
WT,3.30153688039294
WT,3.3910734930764
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.82491747315895
WT,3.52091258011689
WT,2.98495308679267
WT,3.87298334620742
WT,3.87298334620742
WT,3.73762112396516
WT,3.87298334620742
WT,3.65464971956011
WT,3.87298334620742
WT,3.87298334620742
WT,3.00277360512264
WT,2.77114121350204
WT,3.87298334620742
WT,3.77294966119567
WT,3.87298334620742
WT,3.87298334620742
WT,3.1396087108337
WT,3.1396087108337
WT,3.87298334620742
WT,3.38115836593442
WT,2.80305955290694
WT,3.64255701044528
WT,3.7317391398124
WT,3.87298334620742
WT,2.63899331455874
WT,2.63899331455874
WT,3.87298334620742
WT,3.62168875861603
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.0731814857643
WT,2.69278130829199
WT,3.87298334620742
WT,1.86159184690555
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.69656400242759
WT,3.87298334620742
WT,2.04784140736091
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.03096408407262
WT,3.87298334620742
WT,3.87298334620742
WT,2.99553238769243
WT,3.50224637239673
WT,3.63645303027725
WT,2.72498060816381
WT,3.87298334620742
WT,2.80305955290694
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.86876395358758
WT,2.22596078835004
WT,2.73918303485893
WT,3.03710156080638
WT,3.87298334620742
WT,2.22606314889249
WT,3.87298334620742
WT,3.76860555666294
WT,1.64571609989856
WT,3.87298334620742
WT,2.04694155506204
WT,3.08799518874533
WT,3.87298334620742
WT,2.59926174745255
WT,3.2542280190546
WT,3.87298334620742
WT,2.66696138392513
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.31731214632992
WT,3.15987283901385
WT,3.87298334620742
WT,3.87298334620742
WT,3.22120614800802
WT,3.66553941533984
WT,2.68598824866609
WT,3.52741913670918
WT,3.87298334620742
WT,3.87298334620742
WT,0.811338942743636
WT,3.87298334620742
WT,2.64653856431969
WT,2.37924401384939
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.16918471825573
WT,3.03938449573507
WT,3.16291807823823
WT,3.87298334620742
WT,3.50808645875856
WT,3.87298334620742
WT,2.10034010851304
WT,3.35942171894424
WT,3.87298334620742
WT,3.87298334620742
WT,3.80960657841897
WT,2.63899331455874
WT,3.87298334620742
WT,3.87298334620742
WT,3.80747083384164
WT,3.87298334620742
WT,3.87298334620742
WT,2.91049517141966
WT,0.883910088408733
WT,1.71651640581399
WT,2.22225410898231
WT,2.83749058052865
WT,3.87298334620742
WT,3.87298334620742
WT,2.36621815052354
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,2.07019667802706
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.08730642754906
WT,3.34881783226138
WT,3.00247381416596
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.31673034992354
WT,3.87298334620742
WT,2.73249297476551
WT,3.87298334620742
WT,3.67058773028439
WT,3.87298334620742
WT,3.36628292581054
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
WT,3.87298334620742
